Order ID,Order Date,City,Product,Qty,Amount,Channel,Status
KC-14620,2026-02-12,Bengaluru,Elaichi Chai 250g,2,₹798,Amazon,Delivered
KC-14621,2026-04-22,Bengaluru,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-14622,2026-03-22,Delhi,Kulhad Gift Box,2,"₹2,598",Instagram,Delivered
KC-14623,2026-01-04,Bengaluru,Masala Chai 250g,2,₹698,Website,Delivered
KC-14624,2026-01-30,Mumbai,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-14625,2026-03-22,Delhi,Elaichi Chai 250g,1,399,Amazon,Delivered
KC-14626,2026-01-31,Mumbai,Elaichi Chai 250g,1,399,Instagram,Delivered
KC-14627,2026-04-20,Mumbai,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-14628,2026-02-25,Mumbai,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-14629,2026-03-13,Mumbai,Kulhad Gift Box,1,1299,Website,Delivered
KC-14630,2026-04-11,Mumbai,Kulhad Gift Box,2,2598,Instagram,Delivered
KC-14631,2026-03-16,Mumbai,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-14632,2026-02-19,Mumbai,Elaichi Chai 250g,2,₹798,Amazon,Delivered
KC-14633,2026-02-02,Delhi,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-14634,2026-03-26,Mumbai,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-14635,2026-02-14,Mumbai,Kulhad Gift Box,4,"₹5,196",Amazon,Delivered
KC-14636,2026-03-18,Pune,Masala Chai 250g,1,349,Amazon,Delivered
KC-14637,2026-02-28,Bengaluru,Kulhad Gift Box,1,1299,Instagram,Delivered
KC-14638,2026-04-14,Mumbai,Masala Chai 250g,1,349,Instagram,Delivered
KC-14639,2026-03-12,Mumbai,Masala Chai 250g,1,₹349,Website,Delivered
KC-14640,2026-03-04,Bengaluru,Masala Chai 250g,1,₹349,Website,Delivered
KC-14641,2026-02-11,Bengaluru,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-14642,2026-04-02,Bengaluru,Masala Chai 250g,1,₹349,Website,Delivered
KC-14643,2026-01-25,Delhi,Masala Chai 250g,1,₹349,Website,Delivered
KC-14644,2026-01-22,Mumbai,Masala Chai 250g,2,698,Amazon,Delivered
KC-14645,2026-04-09,Mumbai,Kulhad Gift Box,2,"₹2,598",Instagram,Delivered
KC-14646,2026-03-12,Bengaluru,Elaichi Chai 250g,2,₹798,Website,Delivered
KC-14647,2026-02-24,Mumbai,Elaichi Chai 250g,2,₹798,Website,Delivered
KC-14648,2026-04-19,Mumbai,Masala Chai 250g,2,698,Instagram,Delivered
KC-14649,2026-03-27,Bengaluru,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-14650,2026-01-12,Mumbai,Elaichi Chai 250g,2,798,Amazon,Delivered
KC-14651,2026-01-24,Mumbai,Elaichi Chai 250g,1,399,Website,Delivered
KC-14652,2026-01-15,Delhi,Elaichi Chai 250g,3,1197,Website,Delivered
KC-14653,2026-04-03,Mumbai,Elaichi Chai 250g,3,"₹1,197",Amazon,Delivered
KC-14654,2026-04-22,Mumbai,Elaichi Chai 250g,3,"₹1,197",Amazon,Delivered
KC-14655,2026-01-14,Mumbai,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-14656,2026-04-07,Bengaluru,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-14657,2026-02-27,Mumbai,Elaichi Chai 250g,2,₹798,Website,Delivered
KC-14658,2026-04-22,Mumbai,Kulhad Gift Box,1,1299,Instagram,Delivered
KC-14659,2026-01-27,Bengaluru,Masala Chai 250g,1,349,Amazon,Delivered
KC-14660,2026-03-25,Mumbai,Elaichi Chai 250g,1,399,Website,Delivered
KC-14661,2026-01-27,Mumbai,Kulhad Gift Box,2,"₹2,598",Instagram,Delivered
KC-14662,2026-02-03,Mumbai,Masala Chai 250g,1,349,Website,Delivered
KC-14663,2026-04-20,Mumbai,Masala Chai 250g,1,349,Amazon,Delivered
KC-14664,2026-01-11,Pune,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-14665,2026-02-14,Bengaluru,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-14666,2026-01-03,Mumbai,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-14667,2026-03-05,Mumbai,Kulhad Gift Box,4,5196,Instagram,Delivered
KC-14668,2026-01-27,Delhi,Elaichi Chai 250g,2,₹798,Website,Delivered
KC-14669,2026-02-28,Mumbai,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-14670,2026-02-28,Mumbai,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-14671,2026-01-21,Delhi,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-14672,2026-01-12,Mumbai,Masala Chai 250g,4,"₹1,396",Amazon,Delivered
KC-14673,2026-01-28,Pune,Kulhad Gift Box,3,3897,Amazon,Delivered
KC-14674,2026-04-14,Bengaluru,Elaichi Chai 250g,2,798,Amazon,Delivered
KC-14675,2026-01-26,Mumbai,Masala Chai 250g,1,349,Amazon,Delivered
KC-14676,2026-01-30,Mumbai,Elaichi Chai 250g,2,₹798,Website,Delivered
KC-14677,2026-01-29,Mumbai,Masala Chai 250g,2,₹698,Instagram,Delivered
KC-14678,2026-03-01,Delhi,Masala Chai 250g,1,₹349,Website,Delivered
KC-14679,2026-03-09,Mumbai,Kulhad Gift Box,2,2598,Instagram,Delivered
KC-14680,2026-04-01,Bengaluru,Masala Chai 250g,2,₹698,Instagram,Delivered
KC-14681,2026-03-21,Pune,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-14682,2026-02-02,Mumbai,Masala Chai 250g,1,₹349,Website,Delivered
KC-14683,2026-02-08,Bengaluru,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-14684,2026-04-22,Bengaluru,Kulhad Gift Box,2,2598,Amazon,Delivered
KC-14685,2026-03-30,Bengaluru,Kulhad Gift Box,3,"₹3,897",Amazon,Delivered
KC-14686,2026-04-15,Mumbai,Kulhad Gift Box,3,3897,Amazon,Delivered
KC-14687,2026-04-18,Bengaluru,Elaichi Chai 250g,1,399,Instagram,Returned
KC-14688,2026-01-01,Bengaluru,Kulhad Gift Box,1,1299,Website,Delivered
KC-14689,2026-03-30,Bengaluru,Masala Chai 250g,2,₹698,Instagram,Delivered
KC-14690,2026-01-26,Mumbai,Elaichi Chai 250g,1,399,Amazon,Delivered
KC-14691,2026-01-02,Delhi,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-14692,2026-01-08,Mumbai,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-14693,2026-02-08,Delhi,Elaichi Chai 250g,1,₹399,Website,Returned
KC-14694,2026-03-15,Delhi,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-14695,2026-02-09,Mumbai,Masala Chai 250g,2,₹698,Instagram,Delivered
KC-14696,2026-03-18,Mumbai,Kulhad Gift Box,1,1299,Website,Delivered
KC-14697,2026-01-22,Mumbai,Kulhad Gift Box,1,1299,Instagram,Delivered
KC-14698,2026-03-13,Mumbai,Masala Chai 250g,3,"₹1,047",Instagram,Delivered
KC-14699,2026-03-19,Bengaluru,Elaichi Chai 250g,4,"₹1,596",Instagram,Delivered
KC-14700,2026-03-11,Mumbai,Kulhad Gift Box,2,"₹2,598",Amazon,Delivered
KC-14701,2026-04-01,Bengaluru,Masala Chai 250g,1,349,Website,Delivered
KC-14702,2026-04-21,Pune,Kulhad Gift Box,1,1299,Instagram,Delivered
KC-14703,2026-02-26,Mumbai,Kulhad Gift Box,2,"₹2,598",Website,Delivered
KC-14704,2026-04-13,Mumbai,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-14705,2026-04-21,Bengaluru,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-14706,2026-01-14,Mumbai,Masala Chai 250g,3,1047,Website,Delivered
KC-14707,2026-03-07,Mumbai,Elaichi Chai 250g,1,399,Instagram,Delivered
KC-14708,2026-03-15,Bengaluru,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-14709,2026-03-31,Bengaluru,Elaichi Chai 250g,3,"₹1,197",Instagram,Delivered
KC-14710,2026-04-07,Mumbai,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-14711,2026-01-14,Delhi,Masala Chai 250g,1,₹349,Website,Delivered
KC-14712,2026-03-06,Delhi,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-14713,2026-02-11,Mumbai,Masala Chai 250g,3,"₹1,047",Instagram,Delivered
KC-14714,2026-02-22,Delhi,Kulhad Gift Box,3,"₹3,897",Amazon,Delivered
KC-14715,2026-02-14,Delhi,Masala Chai 250g,4,1396,Website,Delivered
KC-14716,2026-01-20,Delhi,Kulhad Gift Box,3,"₹3,897",Website,Delivered
KC-14717,2026-03-30,Delhi,Masala Chai 250g,2,698,Amazon,Delivered
KC-14718,2026-01-07,Bengaluru,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-14719,2026-03-09,Delhi,Elaichi Chai 250g,2,₹798,Amazon,Delivered
KC-14720,2026-02-22,Delhi,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-14721,2026-03-05,Pune,Elaichi Chai 250g,4,"₹1,596",Website,Delivered
KC-14722,2026-01-12,Delhi,Masala Chai 250g,2,₹698,Website,Delivered
KC-14723,2026-01-27,Delhi,Masala Chai 250g,2,₹698,Amazon,Delivered
KC-14724,2026-01-29,Mumbai,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-14725,2026-04-18,Mumbai,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-14726,2026-03-12,Mumbai,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-14727,2026-04-03,Mumbai,Masala Chai 250g,3,1047,Website,Returned
KC-14728,2026-03-08,Mumbai,Elaichi Chai 250g,2,798,Website,Delivered
KC-14729,2026-04-28,Mumbai,Elaichi Chai 250g,1,₹399,Instagram,Returned
KC-14730,2026-03-12,Mumbai,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-14731,2026-03-20,Bengaluru,Kulhad Gift Box,4,"₹5,196",Amazon,Delivered
KC-14732,2026-03-05,Bengaluru,Masala Chai 250g,3,"₹1,047",Website,Delivered
KC-14733,2026-02-21,Mumbai,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-14734,2026-01-18,Mumbai,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-14735,2026-04-04,Bengaluru,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-14736,2026-03-27,Mumbai,Elaichi Chai 250g,1,399,Website,Delivered
KC-14737,2026-04-17,Pune,Kulhad Gift Box,1,1299,Amazon,Delivered
KC-14738,2026-03-01,Delhi,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-14739,2026-02-07,Delhi,Kulhad Gift Box,2,"₹2,598",Amazon,Delivered
KC-14740,2026-02-21,Mumbai,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-14741,2026-04-17,Delhi,Masala Chai 250g,4,"₹1,396",Instagram,Delivered
KC-14742,2026-01-02,Mumbai,Kulhad Gift Box,2,"₹2,598",Instagram,Delivered
KC-14743,2026-03-09,Delhi,Elaichi Chai 250g,2,₹798,Website,Delivered
KC-14744,2026-01-26,Mumbai,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-14745,2026-02-05,Mumbai,Kulhad Gift Box,2,2598,Amazon,Delivered
KC-14746,2026-04-09,Delhi,Masala Chai 250g,2,₹698,Instagram,Delivered
KC-14747,2026-04-29,Mumbai,Elaichi Chai 250g,1,399,Instagram,Delivered
KC-14748,2026-03-08,Bengaluru,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-14749,2026-03-12,Bengaluru,Elaichi Chai 250g,3,1197,Amazon,Delivered
KC-14750,2026-02-26,Delhi,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-14751,2026-03-28,Mumbai,Kulhad Gift Box,3,3897,Website,Delivered
KC-14752,2026-03-08,Mumbai,Elaichi Chai 250g,4,1596,Instagram,Delivered
KC-14753,2026-02-12,Bengaluru,Masala Chai 250g,2,₹698,Website,Delivered
KC-14754,2026-03-07,Delhi,Masala Chai 250g,1,₹349,Website,Delivered
KC-14755,2026-01-10,Mumbai,Elaichi Chai 250g,1,399,Amazon,Delivered
KC-14756,2026-01-19,Mumbai,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-14757,2026-01-05,Delhi,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-14758,2026-04-02,Mumbai,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-14759,2026-03-23,Delhi,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-14760,2026-02-10,Delhi,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-14761,2026-02-01,Bengaluru,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-14762,2026-04-10,Delhi,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-14763,2026-02-08,Pune,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-14764,2026-04-04,Mumbai,Masala Chai 250g,2,698,Instagram,Delivered
KC-14765,2026-03-01,Mumbai,Masala Chai 250g,4,1396,Instagram,Delivered
KC-14766,2026-01-03,Mumbai,Kulhad Gift Box,4,5196,Instagram,Delivered
KC-14767,2026-04-08,Mumbai,Kulhad Gift Box,1,1299,Website,Delivered
KC-14768,2026-03-07,Pune,Elaichi Chai 250g,2,₹798,Amazon,Returned
KC-14769,2026-04-22,Bengaluru,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-14770,2026-01-30,Mumbai,Elaichi Chai 250g,1,399,Amazon,Delivered
KC-14771,2026-02-08,Bengaluru,Elaichi Chai 250g,1,399,Instagram,Delivered
KC-14772,2026-02-19,Mumbai,Kulhad Gift Box,1,1299,Amazon,Returned
KC-14773,2026-03-20,Bengaluru,Masala Chai 250g,4,"₹1,396",Amazon,Delivered
KC-14774,2026-03-07,Mumbai,Kulhad Gift Box,1,"₹1,299",Instagram,Returned
KC-14775,2026-01-20,Delhi,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-14776,2026-02-19,Mumbai,Kulhad Gift Box,2,"₹2,598",Website,Delivered
KC-14777,2026-04-02,Bengaluru,Elaichi Chai 250g,4,"₹1,596",Amazon,Delivered
KC-14778,2026-02-24,Delhi,Kulhad Gift Box,2,"₹2,598",Amazon,Delivered
KC-14779,2026-04-04,Bengaluru,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-14780,2026-01-19,Pune,Masala Chai 250g,2,698,Amazon,Delivered
KC-14781,2026-03-20,Bengaluru,Elaichi Chai 250g,1,399,Amazon,Delivered
KC-14782,2026-04-15,Pune,Elaichi Chai 250g,4,"₹1,596",Instagram,Delivered
KC-14783,2026-02-20,Mumbai,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-14784,2026-03-03,Pune,Kulhad Gift Box,1,"₹1,299",Amazon,Returned
KC-14785,2026-03-01,Mumbai,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-14786,2026-03-12,Bengaluru,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-14787,2026-02-12,Delhi,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-14788,2026-02-28,Pune,Elaichi Chai 250g,2,₹798,Website,Delivered
KC-14789,2026-02-18,Bengaluru,Elaichi Chai 250g,3,"₹1,197",Website,Returned
KC-14790,2026-02-05,Delhi,Masala Chai 250g,2,₹698,Instagram,Delivered
KC-14791,2026-02-15,Mumbai,Masala Chai 250g,1,₹349,Amazon,Returned
KC-14792,2026-01-07,Mumbai,Elaichi Chai 250g,2,798,Instagram,Delivered
KC-14793,2026-01-25,Pune,Elaichi Chai 250g,2,798,Instagram,Delivered
KC-14794,2026-04-26,Bengaluru,Masala Chai 250g,4,"₹1,396",Website,Delivered
KC-14795,2026-04-03,Bengaluru,Masala Chai 250g,3,"₹1,047",Website,Delivered
KC-14796,2026-02-28,Mumbai,Elaichi Chai 250g,1,399,Amazon,Delivered
KC-14797,2026-04-10,Mumbai,Elaichi Chai 250g,2,₹798,Website,Delivered
KC-14798,2026-03-16,Mumbai,Elaichi Chai 250g,1,₹399,Amazon,Returned
KC-14799,2026-04-23,Mumbai,Elaichi Chai 250g,1,399,Website,Delivered
KC-14800,2026-01-13,Mumbai,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-14801,2026-02-17,Delhi,Kulhad Gift Box,2,"₹2,598",Instagram,Delivered
KC-14802,2026-03-31,Mumbai,Masala Chai 250g,1,349,Instagram,Delivered
KC-14803,2026-04-30,Mumbai,Masala Chai 250g,2,₹698,Amazon,Delivered
KC-14804,2026-01-25,Delhi,Kulhad Gift Box,2,2598,Instagram,Delivered
KC-14805,2026-04-06,Mumbai,Kulhad Gift Box,1,1299,Website,Delivered
KC-14806,2026-04-07,Pune,Masala Chai 250g,1,349,Instagram,Delivered
KC-14807,2026-02-08,Mumbai,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-14808,2026-03-28,Mumbai,Masala Chai 250g,3,"₹1,047",Website,Delivered
KC-14809,2026-03-29,Mumbai,Masala Chai 250g,2,₹698,Website,Delivered
KC-14810,2026-04-05,Pune,Elaichi Chai 250g,4,1596,Instagram,Delivered
KC-14811,2026-04-05,Bengaluru,Kulhad Gift Box,1,1299,Website,Delivered
KC-14812,2026-03-04,Delhi,Kulhad Gift Box,2,"₹2,598",Instagram,Returned
KC-14813,2026-03-01,Mumbai,Masala Chai 250g,1,349,Instagram,Delivered
KC-14814,2026-01-02,Bengaluru,Kulhad Gift Box,2,"₹2,598",Amazon,Delivered
KC-14815,2026-01-18,Mumbai,Kulhad Gift Box,1,1299,Instagram,Delivered
KC-14816,2026-02-21,Bengaluru,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-14817,2026-04-14,Mumbai,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-14818,2026-03-29,Mumbai,Elaichi Chai 250g,1,399,Website,Delivered
KC-14819,2026-04-28,Mumbai,Kulhad Gift Box,4,"₹5,196",Amazon,Returned
KC-14820,2026-01-24,Mumbai,Elaichi Chai 250g,2,₹798,Website,Delivered
KC-14821,2026-02-06,Mumbai,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-14822,2026-02-22,Delhi,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-14823,2026-04-02,Pune,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-14824,2026-03-23,Mumbai,Kulhad Gift Box,1,1299,Amazon,Delivered
KC-14825,2026-01-12,Bengaluru,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-14826,2026-04-21,Mumbai,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-14827,2026-03-26,Bengaluru,Masala Chai 250g,3,"₹1,047",Website,Returned
KC-14828,2026-02-21,Mumbai,Masala Chai 250g,1,349,Instagram,Delivered
KC-14829,2026-01-31,Mumbai,Masala Chai 250g,1,349,Website,Delivered
KC-14830,2026-03-14,Mumbai,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-14831,2026-03-09,Delhi,Kulhad Gift Box,4,"₹5,196",Amazon,Delivered
KC-14832,2026-03-17,Delhi,Masala Chai 250g,3,"₹1,047",Instagram,Delivered
KC-14833,2026-02-03,Mumbai,Kulhad Gift Box,2,"₹2,598",Amazon,Delivered
KC-14834,2026-01-18,Delhi,Kulhad Gift Box,2,"₹2,598",Amazon,Delivered
KC-14835,2026-02-06,Delhi,Kulhad Gift Box,4,"₹5,196",Amazon,Delivered
KC-14836,2026-04-01,Mumbai,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-14837,2026-02-25,Delhi,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-14838,2026-01-22,Mumbai,Elaichi Chai 250g,2,₹798,Website,Delivered
KC-14839,2026-04-22,Delhi,Kulhad Gift Box,4,5196,Website,Delivered
KC-14840,2026-04-11,Mumbai,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-14841,2026-01-13,Mumbai,Elaichi Chai 250g,1,399,Website,Delivered
KC-14842,2026-04-24,Mumbai,Masala Chai 250g,4,1396,Amazon,Delivered
KC-14843,2026-01-12,Mumbai,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-14844,2026-01-13,Mumbai,Masala Chai 250g,2,₹698,Instagram,Returned
KC-14845,2026-02-08,Mumbai,Elaichi Chai 250g,4,"₹1,596",Amazon,Delivered
KC-14846,2026-01-30,Mumbai,Elaichi Chai 250g,2,₹798,Amazon,Delivered
KC-14847,2026-01-24,Mumbai,Elaichi Chai 250g,2,₹798,Instagram,Returned
KC-14848,2026-02-04,Mumbai,Masala Chai 250g,2,₹698,Instagram,Delivered
KC-14849,2026-02-02,Mumbai,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-14850,2026-04-04,Mumbai,Masala Chai 250g,1,349,Amazon,Returned
KC-14851,2026-01-16,Mumbai,Kulhad Gift Box,1,1299,Website,Delivered
KC-14852,2026-01-10,Mumbai,Masala Chai 250g,2,698,Amazon,Delivered
KC-14853,2026-01-23,Mumbai,Elaichi Chai 250g,3,1197,Website,Delivered
KC-14854,2026-03-25,Bengaluru,Elaichi Chai 250g,1,399,Amazon,Delivered
KC-14855,2026-04-10,Bengaluru,Masala Chai 250g,1,349,Website,Delivered
KC-14856,2026-04-11,Mumbai,Elaichi Chai 250g,1,₹399,Amazon,Returned
KC-14857,2026-02-01,Mumbai,Kulhad Gift Box,2,"₹2,598",Instagram,Delivered
KC-14858,2026-01-23,Bengaluru,Masala Chai 250g,2,₹698,Website,Delivered
KC-14859,2026-03-26,Delhi,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-14860,2026-03-17,Mumbai,Kulhad Gift Box,1,1299,Instagram,Delivered
KC-14861,2026-03-24,Bengaluru,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-14862,2026-01-06,Delhi,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-14863,2026-02-13,Mumbai,Masala Chai 250g,3,1047,Website,Delivered
KC-14864,2026-03-27,Delhi,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-14865,2026-03-28,Delhi,Kulhad Gift Box,3,"₹3,897",Website,Delivered
KC-14866,2026-04-23,Mumbai,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-14867,2026-04-28,Mumbai,Masala Chai 250g,2,₹698,Website,Delivered
KC-14868,2026-02-24,Delhi,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-14869,2026-04-29,Pune,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-14870,2026-03-06,Mumbai,Masala Chai 250g,3,"₹1,047",Amazon,Delivered
KC-14871,2026-03-21,Delhi,Elaichi Chai 250g,2,₹798,Website,Returned
KC-14872,2026-04-10,Mumbai,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-14873,2026-04-09,Delhi,Masala Chai 250g,2,₹698,Instagram,Delivered
KC-14874,2026-01-31,Bengaluru,Kulhad Gift Box,3,"₹3,897",Website,Delivered
KC-14875,2026-01-05,Delhi,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-14876,2026-01-05,Bengaluru,Kulhad Gift Box,4,5196,Website,Delivered
KC-14877,2026-01-13,Mumbai,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-14878,2026-02-01,Mumbai,Elaichi Chai 250g,2,₹798,Website,Delivered
KC-14879,2026-01-14,Bengaluru,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-14880,2026-03-06,Mumbai,Masala Chai 250g,1,₹349,Website,Delivered
KC-14881,2026-02-20,Mumbai,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-14882,2026-04-14,Pune,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-14883,2026-01-11,Bengaluru,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-14884,2026-01-09,Mumbai,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-14885,2026-04-13,Mumbai,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-14886,2026-01-06,Mumbai,Kulhad Gift Box,2,"₹2,598",Website,Delivered
KC-14887,2026-02-23,Mumbai,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-14888,2026-01-22,Pune,Elaichi Chai 250g,2,798,Instagram,Delivered
KC-14889,2026-04-16,Delhi,Elaichi Chai 250g,1,399,Instagram,Delivered
KC-14890,2026-04-22,Mumbai,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-14891,2026-03-01,Bengaluru,Masala Chai 250g,1,₹349,Website,Delivered
KC-14892,2026-02-22,Pune,Masala Chai 250g,1,₹349,Website,Delivered
KC-14893,2026-04-06,Bengaluru,Elaichi Chai 250g,2,₹798,Website,Delivered
KC-14894,2026-04-14,Delhi,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-14895,2026-03-06,Mumbai,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-14896,2026-03-05,Mumbai,Kulhad Gift Box,4,"₹5,196",Instagram,Delivered
KC-14897,2026-02-18,Mumbai,Masala Chai 250g,2,₹698,Amazon,Delivered
KC-14898,2026-01-12,Mumbai,Masala Chai 250g,2,₹698,Website,Delivered
KC-14899,2026-01-22,Mumbai,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-14900,2026-01-31,Mumbai,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-14901,2026-04-14,Mumbai,Kulhad Gift Box,2,"₹2,598",Amazon,Delivered
KC-14902,2026-01-10,Delhi,Masala Chai 250g,4,"₹1,396",Amazon,Delivered
KC-14903,2026-03-03,Mumbai,Masala Chai 250g,4,"₹1,396",Website,Delivered
KC-14904,2026-04-07,Bengaluru,Elaichi Chai 250g,2,798,Amazon,Delivered
KC-14905,2026-03-25,Pune,Masala Chai 250g,1,349,Amazon,Delivered
KC-14906,2026-03-01,Delhi,Kulhad Gift Box,3,"₹3,897",Instagram,Delivered
KC-14907,2026-02-02,Mumbai,Elaichi Chai 250g,1,399,Website,Delivered
KC-14908,2026-02-21,Delhi,Kulhad Gift Box,3,"₹3,897",Amazon,Returned
KC-14909,2026-01-13,Mumbai,Elaichi Chai 250g,2,₹798,Amazon,Delivered
KC-14910,2026-02-23,Bengaluru,Masala Chai 250g,2,₹698,Instagram,Delivered
KC-14911,2026-03-05,Pune,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-14912,2026-01-01,Pune,Masala Chai 250g,2,698,Amazon,Delivered
KC-14913,2026-04-29,Mumbai,Kulhad Gift Box,3,"₹3,897",Instagram,Delivered
KC-14914,2026-02-25,Mumbai,Kulhad Gift Box,2,"₹2,598",Instagram,Delivered
KC-14915,2026-01-29,Delhi,Kulhad Gift Box,3,"₹3,897",Instagram,Returned
KC-14916,2026-01-20,Mumbai,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-14917,2026-03-13,Delhi,Kulhad Gift Box,3,"₹3,897",Website,Delivered
KC-14918,2026-03-31,Bengaluru,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-14919,2026-04-11,Bengaluru,Elaichi Chai 250g,4,"₹1,596",Website,Delivered
KC-14920,2026-03-13,Delhi,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-14921,2026-01-01,Bengaluru,Masala Chai 250g,1,₹349,Website,Delivered
KC-14922,2026-01-09,Mumbai,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-14923,2026-04-02,Mumbai,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-14924,2026-01-08,Mumbai,Masala Chai 250g,1,₹349,Website,Delivered
KC-14925,2026-03-28,Pune,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
